Time,AL,AK,AZ,AR,CA,CO,CT,DE,DC,FL,GA,HI,ID,IL,IN,IA,KS,KY,LA,ME,MD,MA,MI,MN,MS,MO,MT,NE,NV,NH,NJ,NM,NY,NC,ND,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VT,VA,WA,WV,WI,WY
04-Jan-2020 00:00:00,26.7943927162041,18.3744196464665,14.7174325809156,16.362033984936,15.0597507428996,10.1214263203621,7.65530415467728,14.764962082078,5.79907421830512,17.2297247590235,19.4387201336006,16.5110071220147,11.613338160181,14.4377058699826,15.1259335504544,0.452729045487041,6.16971926044616,15.8606179306797,18.0532443246027,2.1382756609376,10.4722139959374,7.43624178542468,11.6892437036307,3.76274294941325,20.7593491416146,7.18772324603312,10.7619724439015,9.05996335011022,16.1660700175205,7.04696915687341,11.557860059548,12.5210051228781,10.1871372624976,13.2725121769699,1.08150577036234,13.4167696571814,13.7387794253329,12.0483654237645,6.34988085812755,6.79480800486734,15.9010653828245,1.94283381180933,15.7925392045174,18.0552087395188,13.3446162243682,4.03915142522581,16.1582499733223,14.7524472220993,11.3407955851446,3.64067323251555,10.147812071362
11-Jan-2020 00:00:00,2.76258422654857,5.79527816397138,3.39090252155101,2.94337150641572,5.7099995934937,0.565494663486761,-0.491140909984588,0.406657004751235,-0.73603643076265,1.31108681982831,0.537869488098413,4.93531048358231,2.12921127173825,2.0762445563991,-1.39314726752897,-0.828349442274612,4.01940664156959,-0.294084273866875,3.19322011623002,-3.66294049269242,2.47899923619766,-2.85378648389685,2.05750224571779,-2.70278873161931,4.98032133035833,2.0670349632642,1.72667953763678,-1.40261483445209,3.07636796773728,-4.52550896902176,0.569213117709493,2.54848602916657,-1.46802685580724,-1.46993828249056,-1.17335664407976,-1.24012691334471,1.49163038434776,3.24101872432543,0.892012086845111,-3.60806968952694,-1.50618267898946,-1.98219655921653,0.267268013966833,4.57944932543075,2.48128836617536,-1.92873350093263,3.22190364387292,0.438507891240259,2.8398261133699,1.74359882325988,-1.6979806781083
18-Jan-2020 00:00:00,-6.51744607975786,-3.69038879143644,-4.28915566710885,-6.65921125448815,-3.32351594194054,-7.54443918327455,-2.70996281821907,-2.55080605591756,-0.441987156232199,-5.96769752076086,-6.34558850444198,-1.89641177796799,2.79079398251027,-2.43824762131302,-4.35826289333443,14.8349400840809,-0.0594839278134422,-5.65188436819285,-3.72711421449455,3.89107577871404,-1.66474627902514,-4.86234336293473,-0.632023247572736,6.99391199872697,-4.65032014115347,1.05922195133617,-0.788062061337981,6.72688015275713,-1.53481392035252,-3.64799490515761,-1.80631582769633,-1.57198570177535,-5.15619311805429,-4.87895514668778,9.41282755887069,-4.74477388141684,-7.15055747680458,1.39732424011648,0.415762863278332,-5.11987059181561,-4.47243504305839,14.2182304326269,-7.31072073267606,-4.36622809294482,-1.93900273331795,0.46408527343647,-4.93994389336853,12.8960897654112,-1.4106882373988,0.805436065864474,-4.23495060802652
25-Jan-2020 00:00:00,-2.64794747731448,-2.46295639794649,-1.63442172541615,0.181717789366041,-0.592742631159878,-5.34417271147675,3.004546042431,0.791910932583846,-0.57820648955579,-1.26639784338693,-1.20084419516287,-0.824451591103765,-3.69852557142271,0.507181690643276,-1.33870950126386,1.6610791309278,-0.409745487204794,1.94357289875305,-0.302171432547934,-0.549666029878255,2.93981217486258,3.60219458400589,-0.785757195200744,-1.82856529561588,-0.045703477297281,5.39146921497591,-3.30559321887981,4.5099869731001,-0.290734943866724,1.38525648654208,3.62034254736383,-2.65702800739099,6.78211016852359,0.922732220877164,-0.531757953406978,0.0517574563667905,-2.15240794020158,-0.751413070849196,1.02435114181327,4.19203741727348,-0.824557464696563,-3.78191043977051,-2.17941396526569,-1.01887571020896,-1.61809680518872,-1.79873779866475,0.282085890247051,-2.92391942238786,2.230704961113,0.476430280485794,-5.04593522799598
01-Feb-2020 00:00:00,-10.713563890277,-7.57957621540618,-6.13118079216812,-7.79737599519663,-4.72071956244278,-7.74907283578222,-6.68600171463926,-6.9678179563001,-3.44810615938322,-4.98381069337158,-8.54708098302477,-5.52846408216928,-5.73440936515023,-8.73599918159657,-7.52242870601805,-12.7418227486859,-9.63263230150424,-6.56608142817069,-6.52402583034647,-11.1971474591641,-5.3627568124556,-6.36168075334188,-9.31584879101091,-10.8633341224752,-8.1762888340821,-13.2808357474776,-6.31455773493842,-11.0314669015224,-4.81493440416713,-9.46150604069811,-6.31707397486652,-8.10179746878274,-8.14574876201869,-9.27792794039087,-8.44572432391591,-7.61995178213849,-8.57133572971428,-4.23123497317682,-6.57735395696478,-5.21276066579229,-7.19657190996472,-10.6794707992026,-7.41071898818059,-8.29280122311314,-5.41365066157466,-10.3355803209101,-6.45389706261642,-7.19202205093577,-6.16497572445266,-8.10662947807739,-3.02584410786945
08-Feb-2020 00:00:00,8.56017454874727,2.84538145312784,4.24324864638706,4.84961663982539,1.41389636540783,16.4457377348875,2.7641925635929,4.88360087978901,4.29191680927155,6.34950647283489,6.94863854494948,1.84277027650801,6.54717619235594,3.76671640933988,7.40062193280112,-1.38111676184006,3.02894889543564,8.98883385760376,3.2381550528639,10.7698005662744,1.77616428342561,2.34634364152337,3.54715869080573,0.677108916734665,3.23957123157923,7.97889577174799,6.82800161177303,1.46922654823061,2.88575755562698,10.9820393560931,1.91495181445817,6.0416160833729,3.50044929732578,7.02515972355442,0.945411770241724,9.27136840074416,19.2166668657949,3.43499279444116,5.45793378551803,1.1374525770959,7.57409686041436,0.762862141104771,10.9218738002998,5.31175096633438,9.81142019308616,15.9941680824503,3.97148647466584,1.71279619524624,8.3017830503692,1.39269980637714,15.4863377018764
15-Feb-2020 00:00:00,2.92130627700717,1.26528386030934,2.2294395992683,4.08381059955063,1.23975660721569,2.78339000130809,2.09393627310203,2.54921913549062,1.04975715290116,1.32044075067183,0.150520254298562,0.113374741175865,-1.67239003821706,4.34964590717271,6.88679491822357,4.60899595472156,5.5691253598887,2.05228379468733,2.14105570900029,-0.770915745531262,-0.521306701347786,-0.599595209639235,2.93277985704194,6.84694381270042,0.490430013355624,1.75739505193277,1.09188291905164,1.25374698211433,-0.145144326520047,5.93312500239537,0.0784638696032517,5.17173461198552,-2.35243271324593,-0.745936521553873,3.66024151327468,4.34701034038139,-1.53093961924737,-1.39491251675389,0.9584745499538,0.387942977914685,0.549792645064789,5.24433275800476,3.39260124471429,1.70061221987942,-2.51955554006252,-1.3095286745914,0.0755148549670937,-3.09822518500311,-0.114094657797081,6.43581076174434,0.15834786854901
22-Feb-2020 00:00:00,2.64603728226774,3.15834863254914,2.44285018925898,2.33598449578779,0.493515773187325,2.50563698972084,4.3434090186881,1.13312896997147,2.66613288869388,3.09677795288905,7.54391311877705,1.12785684193841,1.05372882658266,0.964690618474762,0.633424669984057,-1.58444697603405,0.443454992236913,-0.440202392312583,1.36752396572129,5.4260312690788,1.89809514894196,11.0860162199491,3.4962389609561,4.56312250884436,2.93215527660175,-2.38375578143625,2.37495157058746,0.5717273987272,0.700842962634177,1.87147744395343,3.1763127108557,-0.247857463321774,8.51217838072267,9.53288289283147,0.581302805666501,0.67719313047813,-0.680556922315591,-0.559924818708459,0.583488847966268,10.8324498216231,5.91443413994522,0.64634060383335,2.33797603202129,1.64293597257166,-0.121254611108289,2.42074535221087,3.90059372810107,-1.42568700405148,-4.39121493119616,0.758524173536488,0.106124432093578
29-Feb-2020 00:00:00,-4.16332262781562,-4.03536008729433,-3.35003405896024,-1.75896511830584,-5.09968554794666,-2.3467052799682,-4.74219089560067,-2.95371054013926,-3.51654222925141,-1.93884700600321,-5.58079406202879,-4.04588154246759,-2.4458695502041,-2.61121256486293,0.504912905275141,-5.27372073651403,-4.88180010056738,-2.06903933978757,2.32254637791547,-6.47919813000611,-4.44351368103418,-5.4483691863567,4.97448685523572,-4.43643953457726,-4.26808970749474,-7.40256663345007,-1.0956675751089,-3.61793963188097,-6.04592047914355,3.60015429824185,-5.18431322772778,-4.58171527627891,-4.95084890093024,-5.30624282149395,-3.45657661408461,0.286457891785914,-4.43862008610932,-1.40876787605612,-2.86175198085774,-4.59209093634095,-4.01720320068805,-2.28387136756308,-3.11957150425705,-3.73933676857002,-2.92000020687649,2.38341094347523,-2.64225416667233,-3.87708166402609,-1.34390268721505,-1.27178326383924,-1.77208326397891
07-Mar-2020 00:00:00,1.77360343622243,0.221239853002713,2.04529769869519,-0.366379697605761,3.50418714593522,4.67779277801682,7.63609823933154,7.66515992669794,9.50091573443811,3.37484642308274,1.92576743251222,2.9557567102113,0.999990457442191,2.70140923114949,1.12218675197056,0.588041510671158,0.0449494405997723,1.31705556472901,3.27790926101168,-4.0891550537685,6.10350385838608,5.80451461252876,-2.09878120883852,3.8838719681115,0.538449481987881,-2.85678501477472,2.17960641229279,1.31202448337278,1.99999833209125,3.62304298275618,3.99691343936062,-0.918392099022412,2.02820409911862,-0.610540955827201,0.347866589913779,2.20372703740903,-1.72138081803744,2.16997386247683,2.02661269645584,6.70466892241038,2.31911646819085,-0.700393833098438,4.3529120426995,2.21428603587734,-0.433474373852147,4.28310731625964,4.1683727200848,4.33654168891213,-3.64591667166808,5.5684665701328,0.967434899035278
